,E,S,ES,P
824,0.9999986679392676,9.750305380777626e-06,1.3320607327405065e-06,9.999988917633884
825,0.9999986917403734,9.576087823681868e-06,1.3082596269971065e-06,9.999989115652546
826,0.9999987151162048,9.404983166649183e-06,1.2848837956288713e-06,9.999989310133035
827,0.9999987380743605,9.236935788837627e-06,1.2619256399364422e-06,9.999989501138568
828,0.9999987606223034,9.071891063226323e-06,1.2393776969909165e-06,9.999989688731237
829,0.9999987827673632,8.909795338858223e-06,1.2172326372080007e-06,9.999989872972021
830,0.9999988045167384,8.750595923400142e-06,1.1954832619655066e-06,9.999990053920811
831,0.9999988258774991,8.594241066014411e-06,1.174122501263413e-06,9.99999023163643
832,0.9999988468565889,8.440679940536551e-06,1.1531434114257358e-06,9.999990406176645
833,0.9999988674608274,8.289862628953537e-06,1.1325391728434567e-06,9.999990577598195
834,0.9999988876969126,8.141740105177241e-06,1.1123030877577802e-06,9.999990745956804
835,0.9999989075714223,7.996264219107823e-06,1.0924285780829946e-06,9.9999909113072
836,0.9999989270908171,7.853387680981851e-06,1.0729091832682317e-06,9.999991073703134
837,0.9999989462614421,7.713064046000092e-06,1.0537385581974314e-06,9.999991233197393
838,0.9999989650895292,7.575247699229955e-06,1.0349104711268254e-06,9.999991389841828
839,0.9999989835811987,7.4398938407777e-06,1.016418801659273e-06,9.999991543687356
840,0.9999990017424616,7.306958471225569e-06,9.98257538754788e-07,9.999991694783988
841,0.9999990195792215,7.176398377329126e-06,9.804207787766114e-07,9.999991843180842
842,0.9999990370972768,7.048171117970152e-06,9.62902723572195e-07,9.999991988926157
843,0.9999990543023217,6.9222350103605185e-06,9.456976785884719e-07,9.999992132067309
844,0.9999990711999492,6.798549116492571e-06,9.288000510208004e-07,9.99999227265083
845,0.9999990877956523,6.6770732298316e-06,9.122043479949824e-07,9.99999241072242
846,0.9999991040948255,6.5577678622460985e-06,8.959051747817613e-07,9.999992546326961
847,0.9999991201027673,6.440594231171528e-06,8.79897233043223e-07,9.999992679508534
848,0.9999991358246811,6.325514247003449e-06,8.641753191105278e-07,9.999992810310431
849,0.999999151265678,6.2124905007158945e-06,8.487343222924143e-07,9.999992938775174
850,0.999999166430777,6.101486251700984e-06,8.33569223213925e-07,9.999993064944523
851,0.9999991813249081,5.992465415825801e-06,8.186750921848141e-07,9.99999318885949
852,0.9999991959529126,5.8853925537026714e-06,8.04047087597107e-07,9.999993310560356
853,0.9999992103195459,5.78023285916903e-06,7.896804543512908e-07,9.999993430086684
854,0.9999992244294779,5.6769521479731055e-06,7.75570522310624e-07,9.999993547477327
855,0.9999992382872954,5.575516846661786e-06,7.617127047830629e-07,9.999993662770446
856,0.9999992518975032,5.4758939816670135e-06,7.481024970303127e-07,9.99999377600352
857,0.9999992652645254,5.378051168587191e-06,7.347354748035161e-07,9.999993887213355
858,0.9999992783927073,5.281956601660098e-06,7.216072929051057e-07,9.999993996436103
859,0.9999992912863165,5.187579043423898e-06,7.087136837763525e-07,9.999994103707271
860,0.9999993039495442,5.0948878145628875e-06,6.960504561101496e-07,9.999994209061727
861,0.9999993163865067,5.003852783934668e-06,6.836134934885826e-07,9.99999431253372
862,0.9999993286012472,4.914444358775514e-06,6.713987530448424e-07,9.999994414156886
863,0.9999993405977361,4.826633475080746e-06,6.594022641490461e-07,9.999994513964259
864,0.9999993523798731,4.740391588156983e-06,6.476201271175379e-07,9.999994611988283
865,0.9999993639514884,4.655690663343206e-06,6.360485119452525e-07,9.999994708260823
866,0.9999993753163432,4.572503166897609e-06,6.246836570607263e-07,9.999994802813175
867,0.9999993864781321,4.490802057047287e-06,6.135218681033539e-07,9.999994895676075
868,0.9999993974404835,4.410560775197838e-06,6.025595167224915e-07,9.999994986879708
869,0.9999994082069609,4.331753237300039e-06,5.917930393980177e-07,9.999995076453724
870,0.999999418781064,4.254353825370763e-06,5.812189362819657e-07,9.999995164427238
871,0.9999994291662302,4.178337379165417e-06,5.708337700608552e-07,9.999995250828851
872,0.9999994393658355,4.103679187999155e-06,5.606341648383489e-07,9.999995335686648
873,0.9999994493831953,4.030354982714244e-06,5.506168050378742e-07,9.999995419028213
874,0.999999459221566,3.958340927790941e-06,5.407784343248524e-07,9.999995500880638
875,0.9999994688841457,3.887613613599337e-06,5.311158545481834e-07,9.999995581270532
876,0.9999994783740755,3.81815004878964e-06,5.21625924700645e-07,9.999995660224027
877,0.9999994876944404,3.7499276528184297e-06,5.123055598978656e-07,9.999995737766788
878,0.9999994968482698,3.6829242486084464e-06,5.031517303755411e-07,9.999995813924022
879,0.9999995058385397,3.6171180553395344e-06,4.941614605045681e-07,9.999995888720484
880,0.9999995146681724,3.5524876813683945e-06,4.853318278237747e-07,9.99999596218049
881,0.9999995233400382,3.4890121172748446e-06,4.7665996208993346e-07,9.99999603432792
